domain,name,category,prompts,wikipedia
profession,Nephrologist,healthcare_occupations,"Nephrologists may further sub-specialise in dialysis, ","Nephrologists may provide care to people without kidney problems and may work in general/internal medicine, transplant medicine, immunosuppression management, intensive care medicine, clinical pharmacology, perioperative medicine, or pediatric nephrology."
profession,Nephrologist,healthcare_occupations,"Nephrologists may further sub-specialise in dialysis, ","Nephrologists may further sub-specialise in dialysis, kidney transplantation, chronic kidney disease, cancer-related kidney diseases, procedural nephrology or other non-nephrology areas as described above."
profession,Neurologist,healthcare_occupations,A neurologist is a physician specializing in ,"A neurologist is a physician specializing in neurology and trained to investigate, or diagnose and treat neurological disorders."
profession,Neurologist,healthcare_occupations,A neurologist is a physician specializing in ,"Neurologists may also be involved in clinical research, clinical trials, and basic or translational research."
profession,Neurologist,healthcare_occupations,Neurologists may also be involved in ,"A neurologist is a physician specializing in neurology and trained to investigate, or diagnose and treat neurological disorders."
profession,Neurologist,healthcare_occupations,Neurologists may also be involved in ,"Neurologists may also be involved in clinical research, clinical trials, and basic or translational research."
profession,Oncologist,healthcare_occupations,It is very important for oncologists ,"It is very important for oncologists to keep updated with respect to the latest advancements in oncology, as changes in management of cancer are quite common."
profession,Ophthalmologist,healthcare_occupations,An ophthalmologist is a specialist in ,An ophthalmologist is a specialist in ophthalmology.
profession,Ophthalmologist,healthcare_occupations,An ophthalmologist is a specialist in ,"Ophthalmologists are allowed to use medications to treat eye diseases,  implement laser therapy, and perform surgery when needed."
profession,Ophthalmologist,healthcare_occupations,Ophthalmologists are allowed to use medications ,An ophthalmologist is a specialist in ophthalmology.
profession,Ophthalmologist,healthcare_occupations,Ophthalmologists are allowed to use medications ,"Ophthalmologists are allowed to use medications to treat eye diseases,  implement laser therapy, and perform surgery when needed."
profession,Optometrist,healthcare_occupations,Optometrists (also known as doctors of ,"Optometrists (also known as doctors of optometry in the United States and Canada, by a higher degree in the United Kingdom and worldwide for those holding the O.D."
profession,Optometrist,healthcare_occupations,Optometrists (also known as doctors of ,"Being a regulated profession, an optometrist's scope of practice may differ depending on the location."
profession,Optometrist,healthcare_occupations,"Being a regulated profession, an optometrist's ","Optometrists (also known as doctors of optometry in the United States and Canada, by a higher degree in the United Kingdom and worldwide for those holding the O.D."
profession,Optometrist,healthcare_occupations,"Being a regulated profession, an optometrist's ","Being a regulated profession, an optometrist's scope of practice may differ depending on the location."
profession,Otolaryngologist,healthcare_occupations,"Following residency training, some otolaryngologist-head & ","Following residency training, some otolaryngologist-head & neck surgeons complete an advanced sub-specialty fellowship, where training can be one to two years in duration."
profession,Pulmonologist,healthcare_occupations,Pulmonologists are specially trained in diseases ,"Pulmonologists are specially trained in diseases and conditions of the chest, particularly pneumonia, asthma, tuberculosis, emphysema, and complicated chest infections."
profession,Pulmonologist,healthcare_occupations,Pulmonologists are specially trained in diseases ,"As a result, many pulmonologists are certified to practice critical care medicine in addition to pulmonary medicine."
profession,Pulmonologist,healthcare_occupations,"As a result, many pulmonologists are ","Pulmonologists are specially trained in diseases and conditions of the chest, particularly pneumonia, asthma, tuberculosis, emphysema, and complicated chest infections."
profession,Pulmonologist,healthcare_occupations,"As a result, many pulmonologists are ","As a result, many pulmonologists are certified to practice critical care medicine in addition to pulmonary medicine."
profession,Certified_Respiratory_Therapist,healthcare_occupations,The Certified Respiratory Therapist is the certification given ,"The Certified Respiratory Therapist is the certification given after successfully passing the Therapist Multiple Choice NBRC-TMC exam; the Registered Respiratory Therapist certification is given after first making the RRT cut-off score on the TMC exam, and passing the Clinical Simulation Exam NBRC-CSE."
profession,General_practitioner,healthcare_occupations,"In the medical profession, a general practitioner ","In the medical profession, a general practitioner is a medical doctor who treats acute and chronic illnesses and provides preventive care and health education to patients."
profession,General_practitioner,healthcare_occupations,"In the medical profession, a general practitioner ","A general practitioner manages types of illness that present in an undifferentiated way at an early stage of development, which may require urgent intervention."
profession,General_practitioner,healthcare_occupations,A general practitioner manages types of illness ,"In the medical profession, a general practitioner is a medical doctor who treats acute and chronic illnesses and provides preventive care and health education to patients."
profession,General_practitioner,healthcare_occupations,A general practitioner manages types of illness ,"A general practitioner manages types of illness that present in an undifferentiated way at an early stage of development, which may require urgent intervention."
