,domain,name,category,prompts,wikipedia
4097,political_ideology,Anticipatory_democracy,democracy,Anticipatory democracy is a theory of civics ,Anticipatory democracy is a theory of civics relying on democratic decision making that takes into account predictions of future events that have some credibility with the electorate.
4098,political_ideology,Athenian_democracy,democracy,Athenian democracy  developed around the sixth ,"Athenian democracy  developed around the sixth century BC in the Greek city-state of Athens, comprising the city of Athens and the surrounding territory of Attica."
4099,political_ideology,Athenian_democracy,democracy,Athenian democracy  developed around the sixth ,Athenian democracy is often described as the first known democracy in the world.
4100,political_ideology,Athenian_democracy,democracy,Athenian democracy is often described as the ,"Athenian democracy  developed around the sixth century BC in the Greek city-state of Athens, comprising the city of Athens and the surrounding territory of Attica."
4101,political_ideology,Athenian_democracy,democracy,Athenian democracy is often described as the ,Athenian democracy is often described as the first known democracy in the world.
4102,political_ideology,Authoritarian_democracy,democracy,Authoritarian democracy is a form of democracy ,Authoritarian democracy is a form of democracy directed by a ruling elite of an authoritarian state that seeks to represent the different interests of society.
4103,political_ideology,Authoritarian_democracy,democracy,Authoritarian democracy is a form of democracy ,"Authoritarian democracy has also been called ""organic democracy"" by some proponents."
4104,political_ideology,Authoritarian_democracy,democracy,"Authoritarian democracy has also been called ""organic ",Authoritarian democracy is a form of democracy directed by a ruling elite of an authoritarian state that seeks to represent the different interests of society.
4105,political_ideology,Authoritarian_democracy,democracy,"Authoritarian democracy has also been called ""organic ","Authoritarian democracy has also been called ""organic democracy"" by some proponents."
4106,political_ideology,Consensus_democracy,democracy,Consensus democracy is the application of consensus ,Consensus democracy is the application of consensus decision-making to the process of legislation in a democracy.
4107,political_ideology,Consensus_democracy,democracy,Consensus democracy is the application of consensus ,Consensus democracy also features increased citizen participation both in determining the political agenda and in the decision-making process itself.
4108,political_ideology,Consensus_democracy,democracy,Consensus democracy also features increased citizen participation ,Consensus democracy is the application of consensus decision-making to the process of legislation in a democracy.
4109,political_ideology,Consensus_democracy,democracy,Consensus democracy also features increased citizen participation ,Consensus democracy also features increased citizen participation both in determining the political agenda and in the decision-making process itself.
4110,political_ideology,Cosmopolitan_democracy,democracy,Cosmopolitan democracy is a political theory which ,Cosmopolitan democracy is a political theory which explores the application of norms and values of democracy at the transnational and global sphere.
4111,political_ideology,Cosmopolitan_democracy,democracy,Cosmopolitan democracy is a political theory which ,"Writers advocating cosmopolitan democracy include Immanuel Kant, David Held, Daniele Archibugi, Richard Falk, and Mary Kaldor."
4112,political_ideology,Cosmopolitan_democracy,democracy,"Writers advocating cosmopolitan democracy include Immanuel Kant, ",Cosmopolitan democracy is a political theory which explores the application of norms and values of democracy at the transnational and global sphere.
4113,political_ideology,Cosmopolitan_democracy,democracy,"Writers advocating cosmopolitan democracy include Immanuel Kant, ","Writers advocating cosmopolitan democracy include Immanuel Kant, David Held, Daniele Archibugi, Richard Falk, and Mary Kaldor."
